Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,CT120BX500SSD1,Crucial,BX500 120GB,697,61,2974,https://ssd.userbenchmark.com/SpeedTest/576784/CT120BX500SSD1
SSD,,Samsung,MZMTE256HMHP-000L1 256GB,698,61,684,https://ssd.userbenchmark.com/SpeedTest/12653/SAMSUNG-MZMTE256HMHP-000L1
SSD,SDSSDA-240G-G25,SanDisk,SSD Plus 240GB,699,60.7,56212,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,SDSSDA-240G-G26,SanDisk,SSD Plus 240GB,699,60.7,56212,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,PPSE120GS25SSDR,Patriot,Pyro SE 120GB,700,60.6,252,https://ssd.userbenchmark.com/Patriot-Pyro-SE-120GB/Rating/2233
SSD,SSDSC2CW480A3,Intel,520 Series 480GB,701,60.6,698,https://ssd.userbenchmark.com/SpeedTest/9939/INTEL-SSDSC2CW480A3
SSD,,Liteonit,DMT-80 11GB,702,60.5,517,https://ssd.userbenchmark.com/SpeedTest/5740/LITEONIT-DMT-80
SSD,,Apple,SD512E 500GB,703,60.5,132,https://ssd.userbenchmark.com/SpeedTest/6934/APPLE-SSD-SD512E
SSD,,Mushkin,MKNSSDAT240GB-DX 240GB,704,60.2,104,https://ssd.userbenchmark.com/SpeedTest/85/MKNSSDAT240GB-DX
SSD,CT256M4SSD2,Crucial,M4 256GB,705,60.2,8798,https://ssd.userbenchmark.com/Crucial-M4-256GB/Rating/372
SSD,CT120M500SSD3,Crucial,M500 mSATA 120GB,706,60.2,563,https://ssd.userbenchmark.com/SpeedTest/6146/Crucial-CT120M500SSD3
SSD,,Samsung,MZMTE256HMHP-000MV 256GB,707,60.2,1356,https://ssd.userbenchmark.com/SpeedTest/12210/SAMSUNG-MZMTE256HMHP-000MV
SSD,SSDSCKGF180A4L,Intel,SSD Pro 1500 Series 180GB,708,60.1,117,https://ssd.userbenchmark.com/SpeedTest/6511/INTEL-SSDSCKGF180A4L
SSD,,Goodram,C40 240GB,709,59.6,307,https://ssd.userbenchmark.com/SpeedTest/13085/GOODRAM-C40
SSD,CT128M4SSD2,Crucial,M4 128GB,710,59.6,16710,https://ssd.userbenchmark.com/Crucial-M4-128GB/Rating/1929
SSD,SA400S37/120G,Kingston,A400 120GB,711,59.5,42059,https://ssd.userbenchmark.com/SpeedTest/229920/KINGSTON-SA400S37120G
SSD,,Samsung,MZNTD512HAGL-000L1 512GB,712,59.5,106,https://ssd.userbenchmark.com/SpeedTest/6200/SAMSUNG-MZNTD512HAGL-000L1
SSD,,Samsung,MZMTE256HMHP-000SO 256GB,713,59.4,20,https://ssd.userbenchmark.com/SpeedTest/12855/SAMSUNG-MZMTE256HMHP-000SO
SSD,,OCZ,VERTEX3 60GB,714,59.4,1861,https://ssd.userbenchmark.com/SpeedTest/1912/OCZ-VERTEX3
SSD,,Apple,SM128E 121GB,715,59.4,124,https://ssd.userbenchmark.com/SpeedTest/8955/APPLE-SSD-SM128E
SSD,SSDSC2BW480H601,Intel,535 Series 480GB,716,59.3,1451,https://ssd.userbenchmark.com/SpeedTest/29709/INTEL-SSDSC2BW480H6
SSD,SH103S3/480G,Kingston,HyperX 3K 480GB,717,59.2,917,https://ssd.userbenchmark.com/SpeedTest/8665/KINGSTON-KINGSTON-SH103S3
SSD,,Samsung,MZMTD512HAGL-00000 512GB,718,59.1,311,https://ssd.userbenchmark.com/SpeedTest/298/SAMSUNG-MZMTD512HAGL-00000
SSD,,Mushkin,MKNSSDAT120GB-DX 120GB,719,58.9,166,https://ssd.userbenchmark.com/SpeedTest/6436/MKNSSDAT120GB-DX
SSD,,Kingston,SKC100S3120G 120GB,720,58.8,140,https://ssd.userbenchmark.com/SpeedTest/5074/KINGSTON-SKC100S3120G
SSD,,Samsung,PM841 2.5" 256GB,721,58.8,541,https://ssd.userbenchmark.com/SpeedTest/5077/SAMSUNG-SSD-PM841-25--7
SSD,,OCZ,VERTEX3 90GB,722,58.7,600,https://ssd.userbenchmark.com/SpeedTest/1586/OCZ-VERTEX3
SSD,SD6SB1M-064G,SanDisk,X110 64GB,723,58.5,418,https://ssd.userbenchmark.com/SpeedTest/8361/SanDisk-SD6SB1M064G
SSD,SKC300S37A/60G,Kingston,SSDNow KC300 60GB,724,58.4,356,https://ssd.userbenchmark.com/SpeedTest/8566/KINGSTON-SKC300S37A60G
SSD,CSSD-F480GBGS-BK,Corsair,Force GS 480GB,725,58.3,285,https://ssd.userbenchmark.com/SpeedTest/7580/Corsair-Force-GS
SSD,CSSD-F90GBGT-BK,Corsair,Force GT 90GB,726,58.3,476,https://ssd.userbenchmark.com/SpeedTest/2377/Corsair-Force-GT
SSD,SD8SNAT-128G,SanDisk,X400s SATA M.2 128GB,727,58.2,21,https://ssd.userbenchmark.com/SpeedTest/33396/SanDisk-SD8SNAT128G
SSD,TS128GMSA340,Transcend,MSA340 mSATA 128GB,728,58.1,12,https://ssd.userbenchmark.com/SpeedTest/20186/TS128GMSA340
SSD,,Adata,SP600 64GB,729,58,546,https://ssd.userbenchmark.com/SpeedTest/6806/ADATA-SP600
SSD,TL100-25SAT3-120G,Toshiba,OCZ TL100 120GB,730,58,953,https://ssd.userbenchmark.com/SpeedTest/184159/TOSHIBA-TL100
SSD,CT256M4SSD3,Crucial,M4 256GB mSATA,731,57.9,18,https://ssd.userbenchmark.com/SpeedTest/5098/M4-CT256-M4-CT256M4SSD3
SSD,SSDMCEAC120B301,Intel,525 Series mSATA 120GB,732,57.9,418,https://ssd.userbenchmark.com/SpeedTest/5314/INTEL-SSDMCEAC120B3
SSD,VTX3-25SAT3-480G,OCZ,Vertex 3 480GB,733,57.7,95,https://ssd.userbenchmark.com/SpeedTest/4908/OCZ-VERTEX3
SSD,CSSD-F60GBGT-BK,Corsair,Force GT 60GB,734,57.6,1033,https://ssd.userbenchmark.com/SpeedTest/1231/Corsair-Force-GT
SSD,,Intel,510 Series 250GB,735,57.5,376,https://ssd.userbenchmark.com/SpeedTest/2447/INTEL-SSDSC2MH250A2
SSD,ASX900S3-512GM-C,Adata,XPG SX900 512GB,736,57.4,782,https://ssd.userbenchmark.com/SpeedTest/5993/ADATA-SX900
SSD,,Spcc,Solid State Disk 120GB,737,57.3,9158,https://ssd.userbenchmark.com/SpeedTest/12061/SPCC-Solid-State-Disk
SSD,,Kingston,RBU-SMS100S3128GA 128GB,738,57.1,202,https://ssd.userbenchmark.com/SpeedTest/10832/KINGSTON-RBU-SMS100S3128GA
SSD,SDSSDA-120G-G25,SanDisk,SSD Plus 120GB,739,57,40461,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,SDSSDA-120G-G26,SanDisk,SSD Plus 120GB,739,57,40461,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,SDSSDX-480G-G25,SanDisk,Extreme 480GB,740,56.8,560,https://ssd.userbenchmark.com/SpeedTest/9517/SanDisk-SDSSDX48
SSD,,Toshiba,THNSNS064GMCP 64GB,741,56.7,44,https://ssd.userbenchmark.com/SpeedTest/11198/TOSHIBA-THNSNS064GMCP
SSD,,PNY,XLR8 Pro 480GB,742,56.6,10,https://ssd.userbenchmark.com/SpeedTest/23219/SSD2SC480GC4DA16T-T
SSD,SSDSC2CT060A3,Intel,330 Series 60GB,743,56.6,1028,https://ssd.userbenchmark.com/SpeedTest/2796/INTEL-SSDSC2CT060A3
SSD,SSDSCMMW240A3L,Intel,521 Series 240GB,744,56.5,310,https://ssd.userbenchmark.com/SpeedTest/6283/INTEL-SSDSCMMW240A3L
SSD,,Samsung,MZNTD256HAGL-00000 256GB,745,56.2,669,https://ssd.userbenchmark.com/SpeedTest/396/SAMSUNG-MZNTD256HAGL-00000
SSD,SKC300S37A/480G,Kingston,SSDNow KC300 480GB,746,56.2,306,https://ssd.userbenchmark.com/SpeedTest/13063/KINGSTON-SKC300S37A480G
SSD,SH103S3/90G,Kingston,HyperX 3K 90GB,747,56.2,253,https://ssd.userbenchmark.com/SpeedTest/3217/KINGSTON-SH103S390G
SSD,2DP98AA#ABC,HP,S700 250GB,748,56.1,851,https://ssd.userbenchmark.com/SpeedTest/332066/HP-SSD-S700-250GB
SSD,,PNY,SSD2SC120G5LC709B121-510 120GB,749,56.1,186,https://ssd.userbenchmark.com/SpeedTest/11896/SSD2SC120G5LC709B121-510
SSD,SV310S37A/960G,Kingston,SSDNow V310 960GB,750,56,76,https://ssd.userbenchmark.com/SpeedTest/15065/KINGSTON-SV310S37A960G
SSD,,Samsung,MZMPC256HBGJ-000H1 256GB,751,56,285,https://ssd.userbenchmark.com/SpeedTest/2935/SAMSUNG-MZMPC256HBGJ-000H1
SSD,,Samsung,PM830 64GB,752,56,23,https://ssd.userbenchmark.com/SpeedTest/3969/SAMSUNG-SSD-PM83
SSD,,Intel,SSDMCEAW120A4 120GB,753,55.9,107,https://ssd.userbenchmark.com/SpeedTest/8790/INTEL-SSDMCEAW120A4
SSD,CSSD-F480GBGT-BK,Corsair,Force GT 480GB,754,55.8,142,https://ssd.userbenchmark.com/SpeedTest/12025/Corsair-Force-GT
SSD,SSDSC2CW060A3,Intel,520 Series 60GB,755,55.8,610,https://ssd.userbenchmark.com/SpeedTest/7251/INTEL-SSDSC2CW060A3
SSD,ASP900S3-064GM-C,Adata,SP900 64GB,756,55.7,236,https://ssd.userbenchmark.com/SpeedTest/1593/ADATA-SP900
SSD,,Liteonit,LMT-19nmBGA-64G 64GB,757,55.7,89,https://ssd.userbenchmark.com/SpeedTest/7220/LITEONIT-LMT-19nmBGA-64G
SSD,SSDSC2BF120A5,Intel,SSD Pro 2500 Series 120GB,758,55.6,37,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,SSDSC2BF120H501,Intel,SSD Pro 2500 Series 120GB,758,55.6,37,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,CSSD-F360GBGS-BK,Corsair,Force GS 360GB,759,55.5,275,https://ssd.userbenchmark.com/SpeedTest/6890/Corsair-Force-GS
SSD,CSSD-N64GB3-BK,Corsair,Neutron 64GB,760,55.3,135,https://ssd.userbenchmark.com/SpeedTest/4447/Corsair-Neutron-SSD
SSD,,Team,XS3 SSD 120GB,761,55.3,137,https://ssd.userbenchmark.com/SpeedTest/7195/TEAM-XS3--SSD
SSD,MKNSSDCR480GB-DX,Mushkin,Chronos Deluxe 480GB,762,55.2,64,https://ssd.userbenchmark.com/SpeedTest/7111/MKNSSDCR480GB-DX
SSD,,Adata,SX300 128GB,763,55.2,171,https://ssd.userbenchmark.com/SpeedTest/4472/ADATA-SX300
SSD,,Intel,SSDSC2CT080A4 80GB,764,55.2,194,https://ssd.userbenchmark.com/SpeedTest/6435/INTEL-SSDSC2CT080A4
SSD,WDS240G1G0A,WD,Green 240GB (2016),765,55.1,8498,https://ssd.userbenchmark.com/SpeedTest/204096/WDC-WDS240G1G0A-00SS50
SSD,,Samsung,MZMPC128HBFU-000L1 128GB,766,55,875,https://ssd.userbenchmark.com/SpeedTest/157/SAMSUNG-MZMPC128HBFU-000L1
SSD,CSSD-F60GBLS,Corsair,Force LS 60GB,767,54.7,1684,https://ssd.userbenchmark.com/SpeedTest/4499/Corsair-Force-LS-SSD
SSD,C400-MTFDDAK128MAM,Micron,C400 RealSSD 128GB,768,54.6,3947,https://ssd.userbenchmark.com/SpeedTest/4661/C400-MTFDDAK128MAM
SSD,C400-MTFDDAK256MAM,Micron,C400 RealSSD 256GB,769,54.6,3693,https://ssd.userbenchmark.com/SpeedTest/5949/C400-MTFDDAK256MAM
SSD,,Samsung,MZ7TD128HAFV-000L1 128GB,770,54.3,1313,https://ssd.userbenchmark.com/SpeedTest/2753/SAMSUNG-MZ7TD128HAFV-000L1
SSD,CT064M4SSD2,Crucial,M4 64GB,771,54.1,4101,https://ssd.userbenchmark.com/SpeedTest/1215/M4-CT064M4SSD2
SSD,TS64GSSD370,Transcend,SSD370 64GB,772,53.8,205,https://ssd.userbenchmark.com/SpeedTest/17734/TS64GSSD370
SSD,CTFDDAC256MAG,Crucial,RealSSD C300 256GB,773,53.8,461,https://ssd.userbenchmark.com/Crucial-RealSSD-C300-256GB/Rating/370
SSD,WDS120G1G0B,WD,Green SATA M.2 120GB,774,53.8,3365,https://ssd.userbenchmark.com/SpeedTest/203345/WDC-WDS120G1G0B-00RC30
SSD,CT128M4SSD3,Crucial,M4 128GB mSATA,775,53.7,249,https://ssd.userbenchmark.com/SpeedTest/6566/M4-CT128M4SSD3
SSD,MKNSSDEC120GB,Mushkin,ECO2 120GB,776,53.7,332,https://ssd.userbenchmark.com/SpeedTest/24915/MKNSSDEC120GB
SSD,,Samsung,MZMTD256HAGM-000L1 256GB,777,53.4,679,https://ssd.userbenchmark.com/SpeedTest/505/SAMSUNG-MZMTD256HAGM-000L1
SSD,TS128GMSA720,Transcend,MSA720 mSATA 128GB,778,53.2,92,https://ssd.userbenchmark.com/SpeedTest/18688/TS128GMSA720
SSD,AGT3-25SAT3-240G,OCZ,Agility 3 240GB,779,53.2,5281,https://ssd.userbenchmark.com/OCZ-Agility-3-240GB/Rating/369
SSD,,PNY,SSD2SC240G726A104-474-27753 240GB,780,53,43,https://ssd.userbenchmark.com/SpeedTest/5288/SSD2SC240G726A104-474-27753
SSD,TS64GMSA370,Transcend,MSA370 mSATA 64GB,781,53,62,https://ssd.userbenchmark.com/SpeedTest/23905/TS64GMSA370
SSD,WDS240G1G0B,WD,Green SATA M.2 240GB,782,52.9,2648,https://ssd.userbenchmark.com/SpeedTest/211712/WDC-WDS240G1G0B-00RC30
SSD,ASX900S3-64GM-C,Adata,XPG SX900 64GB,783,52.9,386,https://ssd.userbenchmark.com/SpeedTest/3799/ADATA-SX900
SSD,SSDSC2MH120A2,Intel,510 Series 120GB,784,52.9,1114,https://ssd.userbenchmark.com/SpeedTest/1357/INTEL-SSDSC2MH120A2
SSD,MZMTE128HMGR-00000,Samsung,PM851 mSATA 128GB,785,52.8,1344,https://ssd.userbenchmark.com/SpeedTest/13404/SAMSUNG-MZMTE128HMGR-000
SSD,,Adata,XM11 128GB,786,52.6,99,https://ssd.userbenchmark.com/SpeedTest/6599/ADATA-XM11-128GB
SSD,MZ-7PC064B/WW,Samsung,830 64GB,787,52.6,1716,https://ssd.userbenchmark.com/SpeedTest/1525/SAMSUNG-SSD-830-Series
SSD,,Team,L3 SSD 120GB,788,52.4,533,https://ssd.userbenchmark.com/SpeedTest/9314/TEAM-L3-SSD-120GB
SSD,CSSD-F240GB3-BK,Corsair,Force 3 240GB,789,52.4,2969,https://ssd.userbenchmark.com/Corsair-Force-3-240GB/Rating/1454
SSD,CSSD-F120GBLS,Corsair,Force LS 120GB,790,52.4,4690,https://ssd.userbenchmark.com/SpeedTest/5526/Corsair-Force-LS-SSD
SSD,SV300S37A/120G,Kingston,SSDNow V300 120GB,791,52.3,187495,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-120GB/Rating/1892
SSD,WDS120G1G0A,WD,Green 120GB (2016),792,52.3,9826,https://ssd.userbenchmark.com/SpeedTest/201586/WDC-WDS120G1G0A-00SS50
SSD,SDSSDA-480G-G25,SanDisk,SSD Plus 480GB,793,52.3,6760,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SDSSDA-480G-G26,SanDisk,SSD Plus 480GB,793,52.3,6760,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,,Samsung,PM830 mSATA 128GB,794,52.2,407,https://ssd.userbenchmark.com/SpeedTest/5211/SAMSUNG-SSD-PM830-mSATA-128GB
SSD,SSD9SC240GMDA-RB,PNY,XLR8 240GB,795,52.2,389,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,SSD2SC240GC2DH16T,PNY,XLR8 240GB,795,52.2,389,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,,Crucial,C300-CTFDDAC128MAG 128GB,796,52.1,1113,https://ssd.userbenchmark.com/SpeedTest/3591/C300-CTFDDAC128MAG
SSD,SD6SF1M-064G-1022,SanDisk,X110 mSATA 64GB,797,52,13,https://ssd.userbenchmark.com/SpeedTest/15608/SanDisk-SD6SF1M064G1022
SSD,SSDSCMMW180A3L,Intel,521 Series 180GB,798,52,192,https://ssd.userbenchmark.com/SpeedTest/11361/INTEL-SSDSCMMW180A3L
SSD,SV300S37A/480G,Kingston,SSDNow V300 480GB,799,51.9,7368,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-480GB/Rating/3480
SSD,,Kingston,SS200S330G 30GB,800,51.8,99,https://ssd.userbenchmark.com/SpeedTest/8275/KINGSTON-SS200S330G
SSD,PP120GS25SSDR,Patriot,Pyro 120GB,801,51.7,134,https://ssd.userbenchmark.com/Patriot-Pyro-120GB/Rating/2234
SSD,MTFDDAT256MAM-1K2,Micron,C400 RealSSD mSATA 256GB,802,51.7,265,https://ssd.userbenchmark.com/SpeedTest/4639/MTFDDAT256MAM-1K2
SSD,SV300S37A/60G,Kingston,SSDNow V300 60GB,803,50.9,12235,https://ssd.userbenchmark.com/SpeedTest/1905/KINGSTON-SV300S37A60G
SSD,SMS200S3/60G,Kingston,SSDNow mS200 mSATA 60GB,804,50.5,233,https://ssd.userbenchmark.com/SpeedTest/5751/KINGSTON-SMS200S360G
SSD,,Samsung,PM830 mSATA 64GB,805,50.5,152,https://ssd.userbenchmark.com/SpeedTest/4586/SAMSUNG-SSD-PM830-mSATA-64GB
SSD,MKNSSDCR60GB-DX,Mushkin,Chronos Deluxe 60GB,806,50.5,65,https://ssd.userbenchmark.com/SpeedTest/5641/MKNSSDCR60GB-DX
SSD,,PNY,SSD2SC120G3LC726B104-370P 120GB,807,50.3,43,https://ssd.userbenchmark.com/SpeedTest/8341/SSD2SC120G3LC726B104-370P
SSD,,Liteonit,LMS-32L6M mSATA 32GB,808,50.1,157,https://ssd.userbenchmark.com/SpeedTest/5079/LITEONIT-LMS-32L6M-mSATA-32GB
SSD,2DP97AA#ABC,HP,S700 120GB,809,49.8,843,https://ssd.userbenchmark.com/SpeedTest/307263/HP-SSD-S700-120GB
SSD,,Adata,XM11 128GB,810,49.7,119,https://ssd.userbenchmark.com/SpeedTest/8415/ADATA-XM11-128GB
SSD,,Liteonit,LAT-256M2S 256GB,811,49.2,294,https://ssd.userbenchmark.com/SpeedTest/8201/LITEONIT-LAT-256M2S
SSD,MKNSSDCR480GB,Mushkin,Chronos 480GB,812,48.7,156,https://ssd.userbenchmark.com/SpeedTest/2434/MKNSSDCR480GB
SSD,MTFDDAT128MAM-1J2,Micron,C400 RealSSD mSATA 128GB,813,48.7,415,https://ssd.userbenchmark.com/SpeedTest/6355/MTFDDAT128MAM-1J2
SSD,,Samsung,MZMTD128HAFV-000L1 128GB,814,48.5,1132,https://ssd.userbenchmark.com/SpeedTest/3377/SAMSUNG-MZMTD128HAFV-000L1
SSD,,Samsung,MZMPC064HBDR-000L1 64GB,815,48.4,71,https://ssd.userbenchmark.com/SpeedTest/5687/SAMSUNG-MZMPC064HBDR-000L1
SSD,TS64GSSD340,Transcend,SSD340 64GB,816,48.4,123,https://ssd.userbenchmark.com/SpeedTest/10576/TS64GSSD-340
SSD,CSSD-F120GB3-BK,Corsair,Force 3 120GB,817,48.3,11783,https://ssd.userbenchmark.com/Corsair-Force-3-120GB/Rating/2243
SSD,,Samsung,MZNTD128HAGM-00000 128GB,818,47.8,560,https://ssd.userbenchmark.com/SpeedTest/4106/SAMSUNG-MZNTD128HAGM-00000
SSD,AGT3-25SAT3-120G,OCZ,Agility 3 120GB,819,47.7,20737,https://ssd.userbenchmark.com/OCZ-Agility-3-120GB/Rating/2262
SSD,,Crucial,C300-CTFDDAC128M 128GB,820,47.7,229,https://ssd.userbenchmark.com/SpeedTest/2610/C300-CTFDDAC128M
SSD,AS511S3-60GM-C,Adata,S511 60GB,821,47.5,18,https://ssd.userbenchmark.com/SpeedTest/5776/ADATA-SS-D-S511-60GB
SSD,MKNSSDCR60GB,Mushkin,Chronos 60GB,822,47.2,63,https://ssd.userbenchmark.com/SpeedTest/1564/MKNSSDCR60GB
SSD,,PNY,SSD2SC120G726A104-475-27796 120GB,823,47,170,https://ssd.userbenchmark.com/SpeedTest/5173/SSD2SC120G726A104-475-27796
SSD,,OCZ,OCTANE 128GB,824,46.7,161,https://ssd.userbenchmark.com/SpeedTest/5496/OCZ-OCTANE
SSD,SSDSA2BZ300G3,Intel,710 Series 300GB,825,46.6,17,https://ssd.userbenchmark.com/SpeedTest/17911/INTEL-SSDSA2BZ300G3S
SSD,,Liteonit,LSS-24L6G 24GB,826,46.1,72,https://ssd.userbenchmark.com/SpeedTest/1985/LITEONIT-LSS-24L6G
SSD,,Crucial,C300-CTFDDAC064MAG 64GB,827,46,1013,https://ssd.userbenchmark.com/SpeedTest/3513/C300-CTFDDAC064MAG
SSD,,Plextor,PX-128M2S 128GB,828,45.8,112,https://ssd.userbenchmark.com/SpeedTest/5774/PLEXTOR--PX-128M2S
SSD,PT60GS25SSDR,Patriot,Torch 60GB,829,45.5,85,https://ssd.userbenchmark.com/SpeedTest/24101/Patriot-Torch
SSD,SSDSA2CW300G3,Intel,320 Series 300GB,830,45.3,831,https://ssd.userbenchmark.com/SpeedTest/3362/INTEL-SSDSA2CW300G3
SSD,CSSD-F90GB3-BK,Corsair,Force 3 90GB,831,45.2,902,https://ssd.userbenchmark.com/SpeedTest/4312/Corsair-Force-3-SSD
SSD,TS64GMSA720,Transcend,MSA720 mSATA 64GB,832,44.8,4,https://ssd.userbenchmark.com/SpeedTest/16849/TS64GMSA720
SSD,,Liteonit,LMT-32L3M 32GB,833,44.7,206,https://ssd.userbenchmark.com/SpeedTest/2902/LITEONIT-LMT-32L3M
SSD,PB120GS25SSDR,Patriot,Blaze 120GB,834,44.5,1132,https://ssd.userbenchmark.com/SpeedTest/16087/Patriot-Blaze-SSD
SSD,,,SiImage 50GB,835,44.1,41,https://ssd.userbenchmark.com/SpeedTest/5297/SiImage
SSD,,OCZ,SOLID3 120GB,836,44.1,847,https://ssd.userbenchmark.com/SpeedTest/1435/OCZ-SOLID3
SSD,WDS240G2G0A,WD,Green 240GB (2018),837,43.9,18558,https://ssd.userbenchmark.com/SpeedTest/377351/WDC-WDS240G2G0A-00JH30
SSD,TS128GSSD320,Transcend,SSD320 128GB,838,43.7,777,https://ssd.userbenchmark.com/SpeedTest/5322/TS128GSSD320
SSD,,Liteonit,LAT-128M2S 128GB,839,43.6,300,https://ssd.userbenchmark.com/SpeedTest/3797/LITEONIT-LAT-128M2S
SSD,CSSD-F180GB3-BK,Corsair,Force 3 180GB,840,43.5,749,https://ssd.userbenchmark.com/SpeedTest/3275/Corsair-Force-3-SSD
SSD,SSDSA2BZ200G3,Intel,710 Series 200GB,841,43.4,43,https://ssd.userbenchmark.com/SpeedTest/25022/INTEL-SSDSA2BZ200G3
SSD,PB60GS25SSDR,Patriot,Blaze 60GB,842,43.3,363,https://ssd.userbenchmark.com/SpeedTest/18273/Patriot-Blaze
SSD,C400-MTFDDAT064MAM,Micron,C400 RealSSD mSATA 64GB,843,43.2,124,https://ssd.userbenchmark.com/SpeedTest/6723/C400-MTFDDAT064MAM
SSD,,OCZ,AGILITY4 64GB,844,43,241,https://ssd.userbenchmark.com/SpeedTest/5686/OCZ-AGILITY4
SSD,PT120GS25SSDR,Patriot,Torch 120GB,845,43,70,https://ssd.userbenchmark.com/SpeedTest/24105/Patriot-Torch
SSD,,Intel,SSDSCIHF120A4H 120GB,846,42.9,109,https://ssd.userbenchmark.com/SpeedTest/12016/INTEL-SSDSCIHF120A4H
SSD,,OCZ,AGILITY3 128GB,847,42.8,306,https://ssd.userbenchmark.com/SpeedTest/5791/OCZ-AGILITY3
SSD,,,FM-25S3-120GBP3 120GB,848,42.7,288,https://ssd.userbenchmark.com/SpeedTest/8614/FM-25S3-120GBP3
SSD,,Ocz-vertex2,3.5 120GB,849,42.6,1795,https://ssd.userbenchmark.com/SpeedTest/736/OCZ-VERTEX2-35
SSD,CSSD-F60GB3-BK,Corsair,Force 3 60GB,850,42.3,2487,https://ssd.userbenchmark.com/SpeedTest/2139/Corsair-Force-3-SSD
SSD,,OCZ,AGILITY3 60GB,851,42.2,7599,https://ssd.userbenchmark.com/SpeedTest/1654/OCZ-AGILITY3
SSD,WDS120G2G0A,WD,Green 120GB (2018),852,42,12322,https://ssd.userbenchmark.com/SpeedTest/411798/WDC-WDS120G2G0A-00JH
SSD,MKNSSDCL120GB-DX,Mushkin,Callisto Deluxe 120GB,853,41.8,65,https://ssd.userbenchmark.com/SpeedTest/4237/MKNSSDCL120GB-DX
SSD,,Adata,SX300 64GB,854,41.7,51,https://ssd.userbenchmark.com/SpeedTest/3295/ADATA-SX300
SSD,CSSD-F120GB2,Corsair,Force 120GB,855,41.3,1175,https://ssd.userbenchmark.com/SpeedTest/1321/Corsair-CSSD-F120GB2
SSD,PI240GS25SSDR,Patriot,Inferno 240GB,856,41.2,17,https://ssd.userbenchmark.com/SpeedTest/21776/Patriot-Inferno-240GB-SSD
SSD,,PNY,SSD2SC240G3LC709B121-460P 240GB,857,41.2,282,https://ssd.userbenchmark.com/SpeedTest/10292/SSD2SC240G3LC709B121-460P
SSD,SSDSA2CW160G3,Intel,320 Series 160GB,858,40.9,6747,https://ssd.userbenchmark.com/SpeedTest/1192/INTEL-SSDSA2CW160G3
SSD,SSDSA2CW120G3,Intel,320 Series 120GB,859,40.9,3839,https://ssd.userbenchmark.com/Intel-320-Series-120GB/Rating/1936
SSD,,OCZ,AGILITY3 180GB,860,40.8,232,https://ssd.userbenchmark.com/SpeedTest/1341/OCZ-AGILITY3
SSD,SSDSA2BZ100G3,Intel,710 Series 100GB,861,40.8,162,https://ssd.userbenchmark.com/SpeedTest/9161/INTEL-SSDSA2BZ100G3
SSD,SDSSDP-256G-G25,SanDisk,SSD 256GB,862,39.6,1213,https://ssd.userbenchmark.com/SpeedTest/1151/SanDisk-SDSSDP256G
SSD,SDSA6GM-128G-1122,SanDisk,U110 128GB,863,39.2,662,https://ssd.userbenchmark.com/SpeedTest/11039/SanDisk-SSD-U110-128GB
SSD,,Ocz-vertex2,3.5 240GB,864,39.2,81,https://ssd.userbenchmark.com/SpeedTest/5514/OCZ-VERTEX2-35
SSD,,Samsung,PM830 mSATA 32GB,865,39.1,597,https://ssd.userbenchmark.com/SpeedTest/2575/SAMSUNG-SSD-PM830-mSATA-32GB
SSD,,Intel,SSDSA2VP020G2 20GB,866,39,19,https://ssd.userbenchmark.com/SpeedTest/12923/INTEL-SSDSA2VP020G2
SSD,,Samsung,PM810 2.5" 7mm 128GB,867,39,1963,https://ssd.userbenchmark.com/SpeedTest/6796/SAMSUNG-SSD-PM810-25--7mm-128GB
SSD,,Samsung,MZ7PA128HMCD-010 128GB,868,38.9,1407,https://ssd.userbenchmark.com/SpeedTest/3873/SAMSUNG-MZ7PA128HMCD-010
SSD,,PNY,SSD2SC240G3LC709B104-495 240GB,869,38.9,18,https://ssd.userbenchmark.com/SpeedTest/10642/SSD2SC240G3LC709B104-495
SSD,,Samsung,470 Series SSD 128GB,870,38.8,517,https://ssd.userbenchmark.com/SpeedTest/4655/SAMSUNG-470-Series-SSD
SSD,,OCZ,VERTEX2 60GB,871,38.7,2809,https://ssd.userbenchmark.com/SpeedTest/1338/OCZ-VERTEX2
SSD,SSDSA2CW080G3,Intel,320 Series 80GB,872,37.7,2144,https://ssd.userbenchmark.com/SpeedTest/2723/INTEL-SSDSA2CW080G3
